Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1242637,-,-,-,4.61,-74.06,-5,2856,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,
2007,1,1,0,30,0,0,0,0,0,0,12,160.16,0.10300000000000001,0.8,2.054,97.5,93.46000000000001,10,740,N/A
2007,1,1,1,30,0,0,0,0,0,0,12,151.43,0.10300000000000001,0.9,2.028,98.80000000000001,92.72,10,740,N/A
2007,1,1,2,30,0,0,0,0,0,0,12,139.3,0.10300000000000001,1.1,2.011,97.30000000000001,91.96000000000001,10,740,N/A
2007,1,1,3,30,0,0,0,0,0,0,12,126.06,0.10300000000000001,1.1,1.998,96.30000000000001,91.03,9,740,N/A
2007,1,1,4,30,0,0,0,0,0,0,12,112.4,0.10300000000000001,1.1,1.98,97.10000000000001,89.91,9,740,N/A
2007,1,1,5,30,0,0,0,0,0,0,12,98.61,0.10300000000000001,1.3,1.956,96.5,87.94,9,740,N/A
2007,1,1,6,30,34,252,57,34,252,57,12,84.85000000000001,0.10300000000000001,1.9000000000000001,1.932,96.30000000000001,82.48,11,740,N/A
2007,1,1,7,30,120,17,126,78,671,293,11,71.28,0.10300000000000001,2.6,1.915,94.2,70.79,13,740,N/A
2007,1,1,8,30,96,841,540,96,841,540,11,58.120000000000005,0.10300000000000001,3,1.911,93.7,60.83,15,740,N/A
2007,1,1,9,30,342,63,386,105,924,750,11,45.79,0.10300000000000001,3.1,1.924,96,53.11,16,740,N/A
