Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1242637,-,-,-,4.61,-74.06,-5,2856,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,
2001,1,1,0,30,0,0,0,0,0,0,11,160.21,0.094,1.2000000000000002,2.062,94,88.81,8,740,N/A
2001,1,1,1,30,0,0,0,0,0,0,10,151.5,0.094,1.2000000000000002,2.013,94.7,93.04,8,740,N/A
2001,1,1,2,30,0,0,0,0,0,0,10,139.36,0.094,1.3,1.98,93.80000000000001,91.41,8,740,N/A
2001,1,1,3,30,0,0,0,0,0,0,10,126.11,0.094,1.2000000000000002,1.956,94.80000000000001,89.95,7,740,N/A
2001,1,1,4,30,0,0,0,0,0,0,10,112.45,0.094,1,1.937,95,88.64,7,740,N/A
2001,1,1,5,30,0,0,0,0,0,0,9,98.66,0.094,1,1.925,94.9,87.25,7,740,N/A
2001,1,1,6,30,26,386,60,24,450,64,10,84.9,0.094,1.4000000000000001,1.921,97.2,84.31,8,740,N/A
2001,1,1,7,30,49,810,308,49,810,308,11,71.32000000000001,0.094,2.2,1.925,92.5,77.66,10,740,N/A
2001,1,1,8,30,60,937,555,60,937,555,11,58.15,0.094,2.9000000000000004,1.938,95.7,68.77,12,740,N/A
2001,1,1,9,30,68,998,764,68,998,764,11,45.82,0.094,3.1,1.96,97.30000000000001,64.37,14,740,N/A
2001,1,1,10,30,79,1018,911,79,1018,911,11,35.25,0.094,3.1,1.996,98.10000000000001,61.56,15,740,N/A
2001,1,1,11,30,494,270,732,82,1031,988,11,28.52,0.094,3.1,2.036,98.9,59.38,16,740,N/A
2001,1,1,12,30,81,1031,988,81,1031,988,12,28.51,0.094,3,2.074,99.4,56.84,16,740,N/A
2001,1,1,13,30,79,1016,909,79,1016,909,12,35.24,0.094,2.9000000000000004,2.106,100.30000000000001,60.7,16,740,N/A
2001,1,1,14,30,75,980,758,75,980,758,12,45.81,0.094,2.7,2.1350000000000002,101.7,60.71,15,740,N/A
2001,1,1,15,30,245,67,281,68,912,550,12,58.15,0.094,2.4000000000000004,2.154,102.60000000000001,65.25,14,740,N/A
2001,1,1,16,30,56,768,302,56,768,302,12,71.31,0.094,1.9000000000000001,2.157,102.9,73.62,13,740,N/A
2001,1,1,17,30,27,378,61,27,378,61,13,84.89,0.094,1.2000000000000002,2.14,102.30000000000001,85,11,740,N/A
2001,1,1,18,30,0,0,0,0,0,0,13,98.66,0.094,0.9,2.112,98.80000000000001,90.32000000000001,11,740,N/A
2001,1,1,19,30,0,0,0,0,0,0,13,112.46000000000001,0.094,0.9,2.087,94.4,89.02,10,740,N/A
2001,1,1,20,30,0,0,0,0,0,0,12,126.13000000000001,0.094,0.8,2.074,90.9,92.63,10,740,N/A
2001,1,1,21,30,0,0,0,0,0,0,12,139.39000000000001,0.094,0.7000000000000001,2.067,91.9,91.38,9,740,N/A
2001,1,1,22,30,0,0,0,0,0,0,12,151.54,0.094,0.7000000000000001,2.057,96,96.64,9,740,N/A
2001,1,1,23,30,0,0,0,0,0,0,12,160.29,0.094,0.7000000000000001,2.035,94.9,95.45,9,740,N/A
2001,1,2,0,30,0,0,0,0,0,0,12,160.34,0.094,0.9,1.997,94.2,94.37,8,740,N/A
2001,1,2,1,30,0,0,0,0,0,0,11,151.63,0.094,1.1,1.957,91.5,98.55,8,740,N/A
2001,1,2,2,30,0,0,0,0,0,0,11,139.5,0.094,1.1,1.934,92,95.87,8,740,N/A
2001,1,2,3,30,0,0,0,0,0,0,10,126.24000000000001,0.094,1,1.905,94.10000000000001,93.4,8,740,N/A
2001,1,2,4,30,0,0,0,0,0,0,10,112.57000000000001,0.094,1,1.845,97.4,92.13,8,740,N/A
2001,1,2,5,30,0,0,0,0,0,0,10,98.76,0.094,1.2000000000000002,1.768,97.60000000000001,90.74,8,740,N/A
2001,1,2,6,30,26,405,61,26,405,61,10,84.99,0.094,1.9000000000000001,1.688,98.30000000000001,87.42,9,740,N/A
2001,1,2,7,30,54,791,307,54,791,307,11,71.4,0.094,2.5,1.611,95.5,72.77,11,740,N/A
2001,1,2,8,30,68,930,558,68,930,558,10,58.22,0.094,2.8000000000000003,1.547,93.9,66.16,13,740,N/A
2001,1,2,9,30,74,999,770,74,999,770,10,45.86,0.094,2.8000000000000003,1.52,93.80000000000001,58,14,740,N/A
2001,1,2,10,30,75,1039,923,75,1039,923,10,35.25,0.094,2.8000000000000003,1.54,94.10000000000001,55.04,15,740,N/A
2001,1,2,11,30,77,1051,1002,77,1051,1002,11,28.46,0.094,2.7,1.586,94.5,52.89,16,740,N/A
2001,1,2,12,30,77,1049,1001,77,1049,1001,11,28.400000000000002,0.094,2.6,1.639,94.2,53.7,17,740,N/A
2001,1,2,13,30,77,1032,921,77,1032,921,11,35.1,0.094,2.4000000000000004,1.693,93.7,54.08,17,740,N/A
2001,1,2,14,30,74,994,769,74,994,769,11,45.67,0.094,2.2,1.742,93.60000000000001,57.72,16,740,N/A
2001,1,2,15,30,68,926,558,68,926,558,11,58.01,0.094,2,1.776,93.30000000000001,61.89,15,740,N/A
2001,1,2,16,30,56,786,309,56,786,309,11,71.19,0.094,1.6,1.7850000000000001,93.10000000000001,66.79,14,740,N/A
2001,1,2,17,30,27,407,64,27,407,64,12,84.77,0.094,1.1,1.772,95.4,81.89,12,740,N/A
2001,1,2,18,30,0,0,0,0,0,0,12,98.55,0.094,0.8,1.748,90.80000000000001,85.89,10,740,N/A
2001,1,2,19,30,0,0,0,0,0,0,12,112.36,0.094,0.7000000000000001,1.717,77.4,90.68,10,740,N/A
2001,1,2,20,30,0,0,0,0,0,0,12,126.04,0.094,0.5,1.675,68.7,95.28,9,740,N/A
2001,1,2,21,30,0,0,0,0,0,0,11,139.32,0.094,0.5,1.617,70.3,93.19,8,740,N/A
2001,1,2,22,30,0,0,0,0,0,0,11,151.51,0.094,0.5,1.551,71.60000000000001,96.11,8,740,N/A
2001,1,2,23,30,0,0,0,0,0,0,10,160.34,0.094,0.5,1.499,68.8,92.21000000000001,7,740,N/A
2001,1,3,0,30,0,0,0,0,0,0,10,160.46,0.094,0.5,1.47,62.300000000000004,95.09,7,740,N/A
2001,1,3,1,30,0,0,0,0,0,0,10,151.78,0.094,0.5,1.442,60,93.79,7,740,N/A
2001,1,3,2,30,0,0,0,0,0,0,9,139.63,0.094,0.5,1.3940000000000001,59.2,98.95,6,740,N/A
2001,1,3,3,30,0,0,0,0,0,0,9,126.36,0.094,0.6000000000000001,1.327,54.7,96.92,6,740,N/A
2001,1,3,4,30,0,0,0,0,0,0,9,112.68,0.094,0.6000000000000001,1.2530000000000001,55.6,100,5,740,N/A
2001,1,3,5,30,0,0,0,0,0,0,8,98.87,0.094,0.6000000000000001,1.181,58.900000000000006,98.79,5,740,N/A
2001,1,3,6,30,24,468,64,24,468,64,9,85.09,0.094,1,1.12,62.300000000000004,82.78,8,740,N/A
2001,1,3,7,30,48,844,316,48,844,316,8,71.49,0.094,1.8,1.071,82.7,66.74,11,740,N/A
2001,1,3,8,30,60,972,571,60,972,571,7,58.28,0.094,2.2,1.037,89.60000000000001,51.79,13,740,N/A
2001,1,3,9,30,67,1033,786,67,1033,786,8,45.9,0.094,2.3000000000000003,1.026,96.80000000000001,48.96,15,740,N/A
2001,1,3,10,30,76,1057,939,76,1057,939,8,35.25,0.094,2.4000000000000004,1.043,101.80000000000001,46.85,16,740,N/A
