Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1242637,-,-,-,4.61,-74.06,-5,2856,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,
2008,1,1,0,30,0,0,0,0,0,0,6,160.13,0.105,0.5,1.093,37.6,74.09,6,740,N/A
2008,1,1,1,30,0,0,0,0,0,0,6,151.4,0.105,0.5,1.096,36.4,72.60000000000001,6,740,N/A
2008,1,1,2,30,0,0,0,0,0,0,6,139.27,0.105,0.5,1.087,32,71.91,6,740,N/A
2008,1,1,3,30,0,0,0,0,0,0,6,126.03,0.105,0.6000000000000001,1.061,26.400000000000002,71.57000000000001,6,740,N/A
2008,1,1,4,30,0,0,0,0,0,0,5,112.37,0.105,0.6000000000000001,1.018,36.4,75.89,6,740,N/A
2008,1,1,5,30,0,0,0,0,0,0,5,98.58,0.105,0.6000000000000001,0.965,51.2,75.04,6,740,N/A
2008,1,1,6,30,26,469,68,26,469,68,6,84.82000000000001,0.105,1,0.917,57.800000000000004,63.43,8,740,N/A
2008,1,1,7,30,50,850,323,50,850,323,5,71.26,0.105,1.7000000000000002,0.89,83.9,50.46,11,740,N/A
2008,1,1,8,30,61,979,578,61,979,578,5,58.1,0.105,2.2,0.887,84.30000000000001,39.82,14,740,N/A
2008,1,1,9,30,68,1037,792,68,1037,792,5,45.78,0.105,2.4000000000000004,0.906,87.5,38.39,16,740,N/A
2008,1,1,10,30,76,1061,943,76,1061,943,5,35.24,0.105,2.5,0.9450000000000001,89.9,36.97,17,740,N/A
2008,1,1,11,30,80,1070,1020,80,1070,1020,5,28.55,0.105,2.5,0.998,90.9,35.4,18,740,N/A
2008,1,1,12,30,82,1064,1017,82,1064,1017,6,28.59,0.105,2.4000000000000004,1.061,91.10000000000001,33.910000000000004,19,740,N/A
2008,1,1,13,30,81,1045,934,81,1045,934,6,35.33,0.105,2.4000000000000004,1.1260000000000001,91.80000000000001,34.480000000000004,19,740,N/A
2008,1,1,14,30,374,167,490,77,1008,779,6,45.910000000000004,0.105,2.3000000000000003,1.186,91.7,37.14,18,740,N/A
2008,1,1,15,30,258,114,318,69,941,564,6,58.24,0.105,2.2,1.242,90.80000000000001,39.86,17,740,N/A
2008,1,1,16,30,55,801,311,55,801,311,7,71.41,0.105,1.7000000000000002,1.291,91.10000000000001,46.22,15,740,N/A
2008,1,1,17,30,27,402,62,27,402,62,9,84.98,0.105,1.1,1.328,93.4,61.11,12,740,N/A
2008,1,1,18,30,0,0,0,0,0,0,9,98.74000000000001,0.105,0.9,1.352,88.80000000000001,70.88,10,740,N/A
2008,1,1,19,30,0,0,0,0,0,0,9,112.53,0.105,0.7000000000000001,1.368,70.9,76.09,9,740,N/A
2008,1,1,20,30,0,0,0,0,0,0,9,126.19,0.105,0.5,1.375,59.5,80.54,9,740,N/A
2008,1,1,21,30,0,0,0,0,0,0,9,139.44,0.105,0.30000000000000004,1.372,56.400000000000006,84.98,8,740,N/A
2008,1,1,22,30,0,0,0,0,0,0,9,151.57,0.105,0.30000000000000004,1.364,44.5,83.76,8,740,N/A
2008,1,1,23,30,0,0,0,0,0,0,9,160.27,0.105,0.4,1.355,21.200000000000003,82.63,7,740,N/A
2008,1,2,0,30,0,0,0,0,0,0,8,160.25,0.105,0.5,1.342,5.1000000000000005,81.61,7,740,N/A
2008,1,2,1,30,0,0,0,0,0,0,8,151.53,0.105,0.5,1.322,1.3,86.04,7,740,N/A
2008,1,2,2,30,0,0,0,0,0,0,8,139.4,0.105,0.6000000000000001,1.297,1.6,85.10000000000001,7,740,N/A
2008,1,2,3,30,0,0,0,0,0,0,8,126.15,0.105,0.6000000000000001,1.2770000000000001,5,84.12,7,740,N/A
2008,1,2,4,30,0,0,0,0,0,0,8,112.48,0.105,0.6000000000000001,1.27,19.3,83.27,6,740,N/A
2008,1,2,5,30,0,0,0,0,0,0,8,98.69,0.105,0.6000000000000001,1.2650000000000001,32.4,82.45,6,740,N/A
2008,1,2,6,30,17,0,17,28,391,63,8,84.92,0.105,0.9,1.249,48.900000000000006,73.8,8,740,N/A
2008,1,2,7,30,57,797,312,57,797,312,8,71.34,0.105,1.6,1.229,77.7,61.09,11,740,N/A
2008,1,2,8,30,240,58,271,69,940,565,7,58.17,0.105,2,1.222,84.9,50.5,14,740,N/A
2008,1,2,9,30,372,230,532,78,1004,778,7,45.83,0.105,2.3000000000000003,1.243,90.7,43.31,15,740,N/A
2008,1,2,10,30,409,406,741,83,1036,929,7,35.24,0.105,2.4000000000000004,1.292,96.10000000000001,40.88,16,740,N/A
2008,1,2,11,30,411,38,445,88,1044,1006,7,28.5,0.105,2.4000000000000004,1.359,101,38.910000000000004,17,740,N/A
2008,1,2,12,30,402,47,444,91,1037,1003,7,28.48,0.105,2.4000000000000004,1.432,104.30000000000001,39.54,18,740,N/A
2008,1,2,13,30,360,33,387,110,983,913,7,35.2,0.105,2.3000000000000003,1.5050000000000001,106.60000000000001,40.18,18,740,N/A
2008,1,2,14,30,255,20,269,108,931,757,8,45.77,0.105,2.3000000000000003,1.57,107.10000000000001,43.2,17,740,N/A
2008,1,2,15,30,251,81,294,99,842,544,8,58.11,0.105,2.2,1.617,105.7,46.27,16,740,N/A
2008,1,2,16,30,113,7,116,80,669,295,8,71.28,0.105,1.9000000000000001,1.6380000000000001,103.10000000000001,50.910000000000004,15,740,N/A
2008,1,2,17,30,33,33,36,35,244,57,10,84.86,0.105,1.4000000000000001,1.6420000000000001,98.4,64.32000000000001,13,740,N/A
2008,1,2,18,30,0,0,0,0,0,0,10,98.63,0.105,1.2000000000000002,1.6420000000000001,88,69.58,11,740,N/A
2008,1,2,19,30,0,0,0,0,0,0,10,112.43,0.105,1.1,1.6460000000000001,72.9,75.12,10,740,N/A
2008,1,2,20,30,0,0,0,0,0,0,10,126.11,0.105,1,1.6500000000000001,67.60000000000001,80.25,10,740,N/A
2008,1,2,21,30,0,0,0,0,0,0,10,139.37,0.105,0.9,1.6460000000000001,68.60000000000001,78.83,9,740,N/A
2008,1,2,22,30,0,0,0,0,0,0,10,151.54,0.105,0.7000000000000001,1.6280000000000001,65.2,82.62,9,740,N/A
2008,1,2,23,30,0,0,0,0,0,0,9,160.31,0.105,0.6000000000000001,1.6,58.5,81.35000000000001,9,740,N/A
