Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1253085,-,-,-,9.81,-73.74,-5,74,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,
2007,1,1,0,30,0,0,0,0,0,0,19,164.75,0.209,0.1,3.5220000000000002,68.9,81.49,24,990,N/A
2007,1,1,1,30,0,0,0,0,0,0,19,154.4,0.209,0.1,3.533,85.7,80.72,24,990,N/A
2007,1,1,2,30,0,0,0,0,0,0,19,141.44,0.209,0,3.541,122.10000000000001,79.67,24,990,N/A
2007,1,1,3,30,0,0,0,0,0,0,19,127.83,0.209,0,3.547,129.1,79.68,24,990,N/A
2007,1,1,4,30,0,0,0,0,0,0,19,114.05,0.209,0,3.5540000000000003,134.1,84.69,23,990,N/A
2007,1,1,5,30,0,0,0,0,0,0,19,100.28,0.209,0,3.5660000000000003,136.6,84.63,23,990,N/A
2007,1,1,6,30,23,117,30,23,117,30,19,86.66,0.209,0,3.5780000000000003,135.6,75.4,25,990,N/A
2007,1,1,7,30,79,550,236,79,550,236,19,73.36,0.209,0,3.589,14.3,62.32,28,990,N/A
2007,1,1,8,30,103,740,466,103,740,466,18,60.620000000000005,0.209,0,3.608,85.7,50.81,31,990,N/A
2007,1,1,9,30,115,836,664,115,836,664,18,48.94,0.209,0,3.638,95.30000000000001,41.410000000000004,34,990,N/A
2007,1,1,10,30,122,884,807,122,884,807,17,39.300000000000004,0.209,0,3.676,130.9,38.22,35,990,N/A
2007,1,1,11,30,127,902,879,127,902,879,17,33.53,0.209,0,3.718,160.10000000000002,35.4,36,990,N/A
2007,1,1,12,30,130,897,876,130,897,876,17,33.69,0.209,0,3.757,170.4,32.95,37,990,N/A
2007,1,1,13,30,129,867,797,129,867,797,17,39.7,0.209,0,3.79,123.60000000000001,32.64,37,990,N/A
2007,1,1,14,30,122,812,651,122,812,651,17,49.480000000000004,0.209,0,3.8120000000000003,153.5,34.43,36,990,N/A
2007,1,1,15,30,107,713,451,107,713,451,17,61.230000000000004,0.209,0,3.819,178.70000000000002,36.660000000000004,35,990,N/A
2007,1,1,16,30,79,521,223,79,521,223,18,74,0.209,0.1,3.8120000000000003,180,43.38,33,990,N/A
2007,1,1,17,30,19,81,23,19,81,23,20,87.33,0.209,0.2,3.8000000000000003,191.9,55.33,30,990,N/A
2007,1,1,18,30,0,0,0,0,0,0,20,100.97,0.209,0.2,3.781,179.4,62.190000000000005,29,990,N/A
2007,1,1,19,30,0,0,0,0,0,0,20,114.74000000000001,0.209,0.2,3.754,166.4,65.6,28,990,N/A
2007,1,1,20,30,0,0,0,0,0,0,20,128.53,0.209,0.2,3.726,162.5,71.03,27,990,N/A
2007,1,1,21,30,0,0,0,0,0,0,20,142.13,0.209,0.2,3.6990000000000003,121.80000000000001,76.92,26,990,N/A
2007,1,1,22,30,0,0,0,0,0,0,20,155.05,0.209,0.2,3.669,82.7,77.08,26,990,N/A
2007,1,1,23,30,0,0,0,0,0,0,20,165.17000000000002,0.209,0.2,3.633,59.800000000000004,79.69,25,990,N/A
2007,1,2,0,30,0,0,0,0,0,0,20,164.88,0.209,0.2,3.586,52.1,79.01,25,990,N/A
2007,1,2,1,30,0,0,0,0,0,0,19,154.53,0.209,0.1,3.533,51.5,83.22,24,990,N/A
2007,1,2,2,30,0,0,0,0,0,0,19,141.57,0.209,0.1,3.479,55.900000000000006,82.86,24,990,N/A
2007,1,2,3,30,0,0,0,0,0,0,19,127.95,0.209,0.1,3.426,62.1,82.3,24,990,N/A
2007,1,2,4,30,0,0,0,0,0,0,19,114.16,0.209,0.1,3.386,67.8,81.46000000000001,24,990,N/A
2007,1,2,5,30,0,0,0,0,0,0,19,100.38,0.209,0.1,3.367,71.8,80.59,24,990,N/A
2007,1,2,6,30,23,139,31,23,139,31,19,86.75,0.209,0,3.357,80.2,76.05,25,990,N/A
2007,1,2,7,30,73,581,239,73,581,239,19,73.43,0.209,0,3.344,98.9,65.72,27,990,N/A
2007,1,2,8,30,98,760,470,98,760,470,18,60.68,0.209,0,3.331,72.5,51.980000000000004,30,990,N/A
2007,1,2,9,30,111,849,669,111,849,669,17,48.97,0.209,0,3.322,83.2,42.11,33,990,N/A
2007,1,2,10,30,116,902,814,116,902,814,17,39.29,0.209,0,3.313,113.4,36.68,35,990,N/A
2007,1,2,11,30,122,917,888,122,917,888,16,33.47,0.209,0,3.3120000000000003,109.80000000000001,33.88,36,990,N/A
2007,1,2,12,30,125,912,885,125,912,885,16,33.58,0.209,0,3.3200000000000003,127,31.400000000000002,37,990,N/A
2007,1,2,13,30,123,888,807,123,888,807,16,39.57,0.209,0,3.326,125.7,30.86,37,990,N/A
2007,1,2,14,30,114,840,662,114,840,662,16,49.34,0.209,0,3.3160000000000003,128.9,32.36,36,990,N/A
2007,1,2,15,30,98,752,462,98,752,462,15,61.1,0.209,0,3.2880000000000003,137.20000000000002,34.1,35,990,N/A
2007,1,2,16,30,72,573,231,72,573,231,16,73.88,0.209,0,3.251,139.1,42.38,32,990,N/A
2007,1,2,17,30,20,119,26,20,119,26,18,87.21000000000001,0.209,0.1,3.21,142.5,52.89,30,990,N/A
2007,1,2,18,30,0,0,0,0,0,0,18,100.85000000000001,0.209,0.1,3.1710000000000003,125.80000000000001,59.68,28,990,N/A
2007,1,2,19,30,0,0,0,0,0,0,18,114.64,0.209,0.1,3.165,112.5,63.74,27,990,N/A
2007,1,2,20,30,0,0,0,0,0,0,18,128.43,0.209,0.2,3.237,99.4,64.8,27,990,N/A
2007,1,2,21,30,0,0,0,0,0,0,18,142.05,0.209,0.2,3.357,78.4,68.73,26,990,N/A
